"DeFiMatty8","CrypSaf, stanDAmanDATcan, metapython, turrnak, fredchristNFT, Chris63311809, grinch1295, jp_fondu, deads0cket, mad2big, LauksAndris, FindTheWave7592, Tsmee_5FnGIo, zashiimi1974, Shueseaut6AN, NamiRINx2709, ShanaraJackie, SmooslauswP7Rb, NewShibPlays, AltcoinSzn28, SodiumSDK","deads0cket, byVmeta, AndreasLandstro, mad2big, KITT_2023, LauksAndris, _marekSan_, jmass407, ultraluksomania, AltcoinSzn28, Fina1DasH, Isekai420_, YerocZen, ShibTrain, worldofconcept, 0xThinker, tfw_nft, gundamNFTeth, andre_tfw, nettaldo","NuggetsNifty, CrypSaf, ColiseumCCCX, WhyCaptainY, metapython, 0xJayDTR, turrnak, Chris63311809, grinch1295, jp_fondu, deads0cket, _Mazrael_, DavinciShib, CryptoRugMunch, K9finance, TheBus37643251, shifu_token, mad2big, kaaldhairya, Shibizens, NakamotoSa26409"
"ChosenDeFi","AlephSuper, Thyseelodg, contanablue72, hyplab, Eline_4633, SlothausLlz9T2, Liquidity_Land, jr_bram3680, SiotedFdNtON, giianinaskarIet, AlexanderC6559, Vk5yodZsg6A4A0, lewis_nikole57, WharthairVgO, Mihnea23ro, JW1OOx, Bancryopt__, jcincrypto, 0Hits2, jdubz069, _ywfbre, CryptoUrisss, EnderrCrypto","johnnytunabro, KDAChannel2, Sonya_CTO, ForkScreener, WiseXCrypto, LutherVanFloss, gatopreto_o, Ecco_Sol, PromethiumXBT, godcandlx, GeminiOU, itsZarkos, exurocapital, tonyclifton420, billybillyonz, DUNAMIS_GMI, CryptoPanda5, mattybagss, Lilmook4real, ryansnowagency","AntoniZolciak, ParadiseDBTR, Cnote203, Aleph__Zero, lukebelmar, AlephSuper, DreadBong0, Alex_Strz, eclipse_L1, euromandriver, YusufDeFi, EyeofCyber, GodsofAsgardP2E, matthewniemerg, bjcrocker1, MasonVersluis"
"DeFiFry","IntoTheMyst13, WGANMorningNews, miller_shirley5, Celestia776410, Votethegoat3, vvv_game, CryptoCove01, RiyaRaj9507, rick_ppc, LPNewBrunswick, LiberalMilei27, TommyShelby_30, DarrellAll81857, mayerchristina4, ezecuervo8686, ClaytonOnTon, ShaolinSpliffy, ObjectiveLiber1, averyAnCap, lpmcmd, JossSheldon","firebirdcoin671, vanquishron, OregonAncap, tipsysquid, JayTea26877787, DroBot5004, JuanRah, qubit01, WGANMorningNews, D3centralEyes, 00tts, Chad58490234, Votethegoat3, ai_augus, vvv_game, DDURKS, AngryWelder81, Rich_frmnothin, SquareJordan, LiberalMilei27","zachxbt, DegenSpartan, AltcoinPsycho, MoonOverlord, RyanSAdams, tier10k, ledgerstatus, bantg"
"AdoptingDeFi","SmewsensYrbc, hodaina1983, johnsonjoyce57, BloosBTC, DanielaCar16980, brendahollinge5, brule96lynn, sherieyre, FZ_DimS, FrollyFraz, RomanSkyWalker, wnet_tv, RaminNasibov, OSou48, Synnax_ai, PoolsiderOG, Charlie17384098, francis_bridgem, ThousheighrQZa, Nafwyd, KKRdm997Jfi72Gj, Rohankishore21, dododendro, crypto1wizard1","Marketing_Dola, AltcoinBul100x, Link_IO, B1__7, i_Mehrunisa, ReadyFrogOne7, BloosBTC, 0x_voltage, FZ_DimS, JosephDjuanda, RaminNasibov, Mindless_btc, jjwrightnow, bitcoinsnack, a99iaa, needazar, misterken01, wlo_3, KingLyon004, Financeironews","lasirena69_, RvN1776, angelysc111, BitcoinChina_, US_OGA, MrWinMarshall, TexasAllianceEP, farmercist_eth, meliaisthick, 1LuLiYARi, cherokeedassxxx, Ibrahim_bk_, joeroganhq, AjeboDanny, JakeGagain, OilandEnergy, ArtradeApp, CryptoMichNL, alexjmingolla"
"YusufDeFi","Stonedpipez, JamesPelton18, ParadiseDBTR, Dagnum_PI, MHiesboeck, Sykodelic_, L0stInTheCrypt0, Miguel_Thorpe, KadenaHashing, AndyD_DeFi, dazai_0x, BenJorgensen, bunnihunnii, CryptoKalzo, elsadb0y","dmantexico, JapaRican1989, Paulywoo, TheCurmudgeon_, MayoyoCrypto, TJRicho2, SloughR, HODLin20, javalove411, lokynpain, JarronJackson4, ACrytoFool, Lorenzo21493652, CobraCrypto24, 1212Citizen, ncdc919, Badr13557433, BlayneMcveen, wegsjor, CapricornCrypto","eclipse_L1, Cnote203, Stonedpipez, thebreadmakerx, ParadiseDBTR, Dagnum_PI, Conste11ation, MHiesboeck, Tokenicer, Sykodelic_, L0stInTheCrypt0, CapsulePresents, Miguel_Thorpe, KadenaHashing, AndyD_DeFi, shoply_io, BenJorgensen, CryptoKalzo, AlkimiExchange"
"WeArePrimeDeFi","wugengsen, Jugon14, HamesJ96, John79580081, White_Nacho123, annyimia, SandBox_Medic, stevenjmckinley, Best_Buds_thc, visittr, MustardseedMr, Sumit44280804, Nickjamesnow, irmaerawati15, nowheremetavrse, DavidJones3519, bhhagbhari92, Jcortes3220, saflynx, johnandrews, XRSkjRAOyFkuCFV, BATES2894","Jugon14, CoreyCooksey, HighDefViking, HamesJ96, jayethda1, SandBox_Medic, Nickjamesnow, DavidJones3519, Jcortes3220, johnandrews, BATES2894, BenuRising, ZanthePhotoLLC, JBuzzelll, CstollStoll, RedpillRenee76, tyizuka, rodcotton100, whiteboardcoder, chroniusmaximus","farm_matrix, HalscionRose, Intern4Sonic, SpookySwap, michaelfkong, degenexpress69, polterfinance, AndreCronjeTech, paint_swap, Lynx_Protocol, beethoven_x"
"Degenerate_DeFi","muqiazz, TwistedTwin1, carlosanton94, LilyLiu53443612, sefir4444d, Solofunk30, BlautoughdEak, troyharris__, SlawslydtUJvf, r9DWCM4RXw0umJ, jK8K90KgIZv31x, Shushoyt6PUl, Doseaw_QHGO, magibashe46228, xiecrypto1996, SmesaregkmgX, 984WXD85a07M6, luisri_, LongevityGuy_, Eak7qbIyCg55j, SeshoGt30, Sawrkiezb2UDO, Bf9MMkw3YsLRlsa, Jus3G, CousinKlopek, no_tuckingfypo","levitben, ElReyDeTent, Block_Merchant, Smallro_man, agoole, TwistedTwin1, d1xia, Darc1284, Solofunk30, Mike0x777, JamesDa47116905, paraszopen, troyharris__, exhibitrum, flashcrash3d, Scratch_xbt, eelmnky, LongevityGuy_, johndtwaldron, Jus3G","TheMichaelEvery, amoeba_the_meme"
"burnsdefi_","zkh20020322, yngtinzh525845, MaureenY73826, GraceFlipboard, uyng264381, peterwei656, NeiraBSC_, zhng1401, owenbrookVC, ElsaFlipboard, nonocrypt, MipchiM, doniiesolana, ShesweashkbjR, Z3413615213449, MRZHANG97, xEiRHw2dFB24443, BtcArmyBull, my31488, AmeliaFlipboard, bxchnggng1, EvangelistSheng, Advgames2024","crypt0profesor, ywhalee, fengtan1791317, D973616712Bo, ht927508, neirasui, hhh9121, DBiszczanik, Crypto0830, GemsDaddy0, acheng661, Playerone188, Zzzzr131023, Solanawhales_5, JFLam0529, dt_reck, MonsterWhaleX, ValCryptoG, EleyPromotions, 466Anan","BlackRock_FinTe, Gold_Burns, Stefon39809172, zshao5, RonghuiGu, guronghuieric, crypto_epoch, CoinDesk, Cointelegraph, HerbertRSim, webseaofficial, Crypto_Ciara, JJ_Lin, quickintel_ai, GoPlusSecurity, davidsalamon, RushCMC, timothyronald22, AlanSunJet"
"De_Fi_Vault","yonderbeing, MindandEmotion7, scds_now, thebronxvikinx, toys_retro, Starlinggg22, JacquelineRLine, Sandrachalll, ann_robb, LelithosO2nSBP, Sonarew8J, MpysirSNh, FNez_Blogger0, AnyaLewiston, anya4uu, w3H87a8EOBS72, Torewepl4GJE, ShoughtWmptp1I, hillpatsy68, XzavierC24100, ozymandias_baby","Gr8MistressK8, InnaInnyla1, yonderbeing, toys_retro, bobdole08923509, JacquelineRLine, E17Asoph, squeezistChrist, loffyllama, joelboost, spurst_eth, ToodaGME, ChaseNino, Miss_Ghost_2022, indyval, PureDaleium, itswooch, GrapeAp35705267, Stonkfather2021, starl3xx","80s_channel, Chewy, TheRoaringAI, decodejar, OnrampBitcoin, GMEethereum, OrcasOdyssey, natsturner, PatrickByrne, buckthebunny, rnewton7777, kicksixwde, ethereum, Bitcoin, DOGE, gregmultiverse, greg16676935420, Blackdoveart, KobeissiLetter"
"DeFiWraith","bigshot_2050, ado_ismail, visionarychief, 5rifdlcik9, btZbA3Gff61aeg0, LuxemilJ, CryptooZoone, jockl_v, NerdPerso, Lydia0range, 999Biatch, ibitL1, 3M3m3s3, DalDamoc, EthanBothwell1, Artisan169, PaladinCrypto, utagawa_eth, IamTanjimAhmmed, DetectiveSoaper, RedaDFE, lockflank808","CryptoProZone, InfinityBit_CEO, IamPedroGabo, Block__Chad, Beasties, TegrityCrypto, RedaDFE, TequilaDdad, waughj, ynnosWOO, spoutingrock1, bigshot_2050, W3stSideCryp, Degen_Hardy, BernieFrogger, ZeroEXOH, utagawa_eth, KingDawgg69, Alienatic_F, KRYPTO_MASTERS_","Dr_Gingerballs, harrymack, RyanSAdams, spreekaway, RichardHeartWin, ammori, haydenzadams, macbrennan_cc, cozypront, utagawa_eth, IamTanjimAhmmed, nayibbukele, trailofbits, thebensams, VectorLock, InnitGoldie, veH0rny, nikzh, EvgenyGaevoy"
"DeFiNodal","jajat1968082, MidarYus47104, moba03legend, Violetbtc1, yasinhusni1, nacimiento40034, ERamos11357, BiplobAhme23485, sultonsofficial, beatputih450, Dischee, chanyyeu, miwnir, xiutzuu, nyeunnx, adyhune, fitririzkq, ahammad4171029, luzreyes466, MdTokibour, RianiDwi13137, Yuzzi_Itz, ebyy_18, kuzey22989955, ShafayatRa50576, deli_mavi0707","si0ng7, defipicker, akhlas150, manir2x, Cobaaja8000, DivicoEngr, Stucore1, KylesCoins, SolMonsterKing, multiproman, Abdulmujeeb1259, MOLH70, AirdropShare5, evans7049, gorgorgorgo, CryptoOCampaign, crypt0mutant, Dubai_community, Denis_in0","ArbitrumDevs, StargateFinance, LayerZero_Core, BNBCHAIN, Optimism, UniswapFND, QuickswapDEX, NEARProtocol, solana, ethereum, PancakeSwap, Uniswap, 0xPolygonDeFi, 0xPolygon"
"SD_LaunchPad","SammiSayStuff, NasirIm8565314, Sun06361, mikey2246, NotRealCashper, DUDUDASCRIPTO, phareedmirza, bilalaterka, xuzhongnang, tomenscinadoX, contactsports8, theapeofdefii, Ali741002561947, SWEgorillaXPX, H_rafx, dcxrobinson, bromigozzz, Djisamsoe78, trumpmyy, StephanieP54576, AnnaXlaudia, edisfactio, zackfa13","Altcoin_Whales, Barelsyahmanhar, DanielAcevedoOK, Crapule777, Jeffer7711, baboondocks, CryptogemsReal, chrisDask92, ANZZAR23, DaCryptoLady_, SavageMonkey_23, danluvsdoggy, crypto_Level_0, CHUNKY_token, clamchowda6770, mikey2246, NotRealCashper, TheCryptoGems_1, bromigozzz, IamArchang3l","GrandpaFEG, DannyBoyToken, FEGtimes, top_gamertechs, Filip71506929, cryptojourneyrs, nord_crypto"
"DeFiCalls","iamstubbsami, sigmastorehu, taylorhunt_k, Uprightonsol, WiggyBG, MYROogALWAYS, Opkashpro, bojoh_yukino, 2ndd2no1, anyonechain, maxklavs, CryptoFungie, flushedfly, ThePhakhin, Helen8266197678, kefla_ss, AyomideO20659, wowvladik, SteefBreed, BobbyewingB, KoLarCaLL, adesewa50680368","sigmastorehu, stephenchattpg, easychatgpt96, Crypt0nSon, Opal_Falcon, SimonJJester, roginnnn, degencafe, Uprightonsol, Dylan_Morehouse, kballew, bojoh_yukino, PauloPRMR, Penjamin1706, SteefBreed, binyam_tg, monta_n_a, BobbyewingB, Woodaful1","justinedegen, DOGE, momile55555, ukcryptoqueen, Soka_Data, Ape_31, Z_Humphries, Morenike_oa, Haider, S_pcptree, jewelsindefi, TeTheGamer, DegenDollaz, kballew, Cat9irll, Autosultan_team, DrunkOnEth, XLMGOD, UshaRajuA"
"PrincessOfDeFi","","JakkenLeo, bilalitn, Revo_821, thealeksandret, zigzag_crypto, the_moooook, crypto_theos, dimeloencripto, habibihadz, jblock011, MrRealbroker1, woahcloakz, razorvoltfury, reginaamericae, spookye73, MARK_TWA_YN, harrycallihan87, tanjirocrypto, 0xddust, RoseanneparkSol","SantaDecides, Crypt0Jake, TimuridBabur, habibihadz, SideEyeHorse, jayohhvee1, MineralVault_, OperaUnofficial, TAIWANONSOL, HonkHonkToken, itsnotogresol, Raddyyyyy, Lummis_SOL, MonkiERC20i, btcBucketz, ZeroXSaitama, JokerCryptoGems, thisisdjen, SA1NT99, THICCConSOL, BibibabibuETH"
"ButtonDeFi","AmpleforthOrg, evankuo, publish0x, mrinconcruz, PepeSoros, NimbleNavis, therealkolds, hedge__x, AsfiShaheen, Bhau_jagmd, amplcast, bantg, Ampltools1, web3__, brandoniles, Cryptik19, zachariasx_eth, CMILLisDUMB, aalavandhan84","madiha_right, jisooyas__, yinalala, Shmok12344222, SylvieP56breizh, KingDaybutch, bluedosjaykewon, 0xmamedai, aggelinaFlorop3, vennatz1, trkdaddy, AV_DESH_PREMI, thelastknown_, hh_1388, itsmebutterz, jum__an, sam_synnada, luhharii_, 13gusano, MisioPisio1","AmpleforthOrg, evankuo, publish0x, mrinconcruz, LifeofSPOT1, NimbleNavis, AsfiShaheen, bantg, web3__, brandoniles, zachariasx_eth, aalavandhan84, DefiIgnas, IrrigationProto, njess, transmissions11, demirelo, androolloyd, 0xripleys"
"Chris__Jay","cC1epapalicious, thememeleon, NyndurthS4ObCo, gmcryptokid, ThearoliYgNF, amithaldher14, favour73090, vitarosemusic, ellison_marceli, Achugbue77John, l1exy, kendu_ki, Bensimpaonua, donna8448780264, Ryusuk_cript, RetroAttackk, _MobJ, realkojionsol, naminouewizzard, Sal_Parad1se","flyymoneyy_vero, FunInvesti, U305Canes, THEVOLTEDH24282, HelenBtc247, RINGAARTIST, watchmeprints, KD6_3p7, Lolly_Bee22, JackPottTrades, richcool324, Kanube77, DuceCrypto, Ecco_Sol, HaydenWalford, kelz_2682, themike_brooks, gmcryptokid, Carter_Web3_","Decu0x"
"PaikCapital","naniXBT, PC_PR1NCIPAL, retirementkeys, oliviercantin","timdawso, JaneDButterfly, xZ9th, RonaldYau, RevengeLonger, jackrpower, 0xyellowflash, Clearingkarma17, humangeometry, ETHuncho, CRyptOracl3, FutureM53439001, daxiang_eth, maxEmcee, eleusys_, 0xTidalBore, Spicy_Nooodl, 0xAaron999, yummytummy1996, ayokilluminati","thedulab, Awawat_Trades, LogFitz6, coltybrah, paik_michael, Cheguevoblin, mattomattik, blackhatwizardd, yourealazyfvck, callicrates_, hedgedhog7, SaaSWiz, 0xSisyphus, Lukealexxander, Saint_Dici, AviFelman, RoofHanzo, naniXBT, CardinalMason, PC_PR1NCIPAL, NickPreszler"
"AusDeFi","friendlyjameson, CaptDeFi, NFTFestAus, to_jear, stevevallas, GregOakford, IammsJoe, LifeSizeKevin, TheoKUnfiltered, darrenrogan, AUSNFT_Official, shescryptosavvy, CloutedMind, N1ckB1shop, DWartwork, JaxMeij, RebeccaGrugan, georgielhubbard, SamStratten","therealanouska, know17344733, web3jim, _TheCryptoDoc, recoworkshop, ethnruss, Stonenft1, MarketsWithC, davidjmagro, 4vis__, DaveGoode5, fairlyoptimist, artmobagi, 0x__AK, Cryptostart_nl, papacrypt, patrick_varden, NicholasScib, ConciergeDorda, RalphHumphrey","Rowdymode, friendlyjameson, CaptDeFi, NFTFestAus, to_jear, stevevallas, GregOakford, IammsJoe, LifeSizeKevin, TheoKUnfiltered, darrenrogan, AUSNFT_Official, shescryptosavvy, CloutedMind, N1ckB1shop, DWartwork, JaxMeij, RebeccaGrugan, georgielhubbard"
"riodefiofficial","CryptoExpert101, RomeoTrades, digishahed, CryptoDiffer, boxmining, cryptomocho, PolyNetwork2, SwftCoin, nirajhodler, DefinitiveFi, moedeta1989, HannahlEditor, CrystalHam73797, BitDoctorAI, DianeWood171387, gimedia2, TheeCrypt, Abu_buba1, maetvae","ttarun4, tradoorrrr, bbcapexpredator, RipCapital, DeRothsLLC, MotoTuring, DannylovesDoris, Crypto31442860, SUPERHILL3, millenialwallet, Dr_Snuggles13, MesumKadal, 0xjust1ce, businessdeaf, A_Bitcoiner, RonaldM45675766, Daap_joc, Jose_Fondue, cryptonatorics, 0xriego1","TrustWallet, crypto, PolkaFantasy, VitalikButerin, RioWallet, ethereum, uniclyNFT, kuhn_on_kash, RioCorpSpanish, zenfulwellness"
"DeFiNewsTime","Kiarakripto, Thepriest_1_, am_redhood, leiter_felipe, Rezzito92, JacksNFTantleff, Roomertt, Bulus06860349, DegenHandro, samirvai822","coinlife_, Fuchs94081813, CryptoTradeWar1, ardialmubarok1, tradoorrrr, oozyurttr, tltradeny, freedomECW999, haylcrypto, solanabey, Hamlet__OG, BCryptodinero, JimmyObel, Dai_Wright, ReenendVilliers, MemecoinApe69, DJessernig, Lorien987654, xdbtc, DaddyDiacek","BNBCHAIN, aave, compoundfinance, BinanceBCF, BinanceAcademy, yearnfi, Uniswap, Ripple, justinsuntron, okx, CoinDesk, cz_binance, blockchain, Cointelegraph, HTX_Global, binance"
"Defi_Maestro","stablekwon, thedefiedge, Route2FI, Cephii1, TheRyanLion, speicherx, cryptrus, ZeMariaMacedo, TheDeFinvestor, rektdiomedes, Teeznutz11, iii_OIO_iii, crypto_condom, thewolfofdefi, CryptoKaduna, alpha_pls, ThorHartvigsen, Panterra0x, crypthoem, tweeterazzis, StarGoddessX98","charlessabatier, OjCrypto, StarGoddessX98, 025_eth, chientrancnt, xparadigms, thien0619, DeepEyes_io, KozyDefi, poomchaio, CryptoJedi18, BurryMatthieu, peter_hulla, Bec_BTC, gengargeous, 0xGXFC, HWCoin, 0xAmbaaa, ilgottengainz, TheCandleGod","stablekwon, thedefiedge, Route2FI, Cephii1, TheRyanLion, RujiraNetwork, speicherx, cryptrus, TheMoonMidas, terra_money, ZeMariaMacedo, TheDeFinvestor, Shigeo808, stablechen, rektdiomedes, Teeznutz11, iii_OIO_iii, crypto_condom, vladjdk, thewolfofdefi"
"redstone_defi","samecwilliams, ao_builders, permaweb_news, ar_io_network, Marcin_Kaz13, ardriveapp, onlyarweave, irys_xyz, fwdresearch, kiyo_crypt, everpay_io, watacchikasou, taka_eth, Permaswap, dameon_h2o, TuskyTools, PierreSClaysky, TheArWiki, toranekoec, thealexarchive","Ciciyingying, 0xyellowflash, cryptofabloeth, chipichapa333, Cihangi78545560, BoisDigital, renatocardosos7, 61926885Ray, altnmemo, radiantXin, Big_WhaleETH, blockwalkr, 0xebagsy, RomanRajkowski, hidaelee, soh_______, birkaciyiadem, 0xAmbaaa, PaulCoinB, IzaquePSOUZA","samecwilliams, ao_builders, Marcin_Kaz13, ardriveapp, irys_xyz, fwdresearch, ArweaveEco, permapages, AgentStoney, AndyAyrey, maxlomu, therollupco, Kintsu_xyz, Evoyudhasamael, Khees_, CygnusFi, makarov_btc, Starknet, Pumpbtcxyz"
"pNetworkDeFi","GoGalaGames, BitBenderBrink, tinymanorg, EOSNetworkFDN, JT__Media, bilalgorand, wsford, voiJPEG, DefiboxOfficial, pat_sibi, honeyJakhar5, andracristina_t, FASHID50846928, MDDatta153324, drAbbasi1986, HarisKhan2707, CryptoChartsNL, RothBen19163, LAMINEDRH2, 4andseven","blockchaincapo, atatek, sozibmollik, spritelemon36, minerjames2, paul1412gravit, Gherman00979469, DeRothsLLC, yes296no, BlackEdgeTrader, kkcjdfldj, seikohodler, RedOpsJames, brockmelone, daxs555, businessdeaf, epizoicstoic, Jazzywoodpath, Joseph41950787, strikVFX","GoGalaGames, safemoon, CptHodl, BitBenderBrink, tinymanorg, EOSNetworkFDN, deflyapp, DefiboxOfficial, Ultra_io, UltraEco_, Instadapp, ProofcastLabs, White_Gameway, EffectDAO, effectaix, viamirror, safe, AscendEX_, libreblockchain"
"A2KDeFi","notjohnlestudio, 0xBanana, exchgART, notcelon, iamkadense, jords, TopoGigio_sol, knox_trades, TheOnlyNom, SCUMSOL, rainnen23, iamlaurael, formfunction, PrimitiveMoney, zen0m, Mamba248x, hyblinxx, 0xMQQ, marculinopng, NewDumbMoney","piercejay38, volsqueeze, MilstGuga, bouncingDB, CyclopsGavin, lyeslh11, capyredart, KryptoferRobin, doppelNFTs, buttSOLsurfer, significanttext, Nakhle16Nakhle, DigitaleDegen, kriptopinigine, Jaimz1700, Gr8MistressK8, BodhiCrypto1, web3victoria, Metamind729, LONGFuT_","notjohnlestudio, 0xBanana, exchgART, notcelon, iamkadense, jords, TopoGigio_sol, knox_trades, TheOnlyNom, SCUMSOL, rainnen23, iamlaurael, PrimitiveMoney, zen0m, Mamba248x, hyblinxx, 0xMQQ, marculinopng, NewDumbMoney, Papa_MooMoo"
"defi_iintern","sanzgenie, Linda9083233810, 3W99enELKmrzE24, Theeseigh56ADq, M4a1dFrXfx8YEp, 82F17Y6S3bF86, Leallee14674, 4w1xaqGaL99g40p, 76q07d3am2QJfy, Sartisl0aLP, FdmCGL7l8p27b4u, ba6O4dqEUdp6Iw8, Rt0hh8C3Upo9Q2, McSeshe3OEvU1, NisathylX6T_6e, Taresee693U, mj3p73H7shLKr, NosodoshKBz, HZIfmBMk7J5lLEI, irieDeFi, SloughnkES, JmjM8hlw6LT9t8, 3SjuB61YeV0Z2r, u00956D24P0z4C, Deeshor8Le, Theereauslhbpm, 1TdIsLHBwf4L6, e4j77h4enG4wqn3, NurlanShamiyev","CardanoZach, 0xluter, JasonHi17313777, 0xAdesola, SRobMeta, CrookshankChads, TKatugwa, virge_twiter, MN_Patriot_4_Q, LenOk41787394, Pol_Jam1, Web3Remit, crypto_laoshan, SpottieWiFi, wrcghsl32858735, Ridnime, MEJ50749, circle_crypto","LeatherBTC, ZestProtocol, Stacks, commmmmunity, takoy_sasha, trade_tg, thenotcoin, HyperliquidX, stay_degen11, babylonlabs_io, inkymaze, CryptoMDz, 0xTex, josefabregab, missminaeva, trader_snow"
"Vladimir_DeFi","furrincrypto, Obitochukw76, AweleGloryJoe, TelevisorDelete, Helen3758136167, bannedFREN, susan1510449531, IsaacslottDong, MathisMemp30874, aikot1922, BadSpartan420, MuleTabore7394, Dimitrios160174, Surtouez3imXo, rafal_chajec, bomoeth, Mauu_Bernabeu, dylsphillips, CawtiezDY3Weq1, jonastemba, ByteCoinPuppy, PhmHinTrit3, maisha_ms71341","route87x, Shaddygemhunter, ___Maheshhh, x8samurai, ThorTrades8, watchmeprints, _NOTLIH_, medalismh, roginnnn, DadsGoneCrypto, 0xShapeshifter, GreenLegendTV, RickyVn3, zuko_xbt, hotsuccesstips, BigBullGashi, igordoganov, fuddoteth, paul_qiro, eeelistar","furrincrypto, aikot1922, rafal_chajec, Dimitrios160174, farawaygg, uli_juls, loni_manou, BenFuller94, 0xDrSam, gastonklanian, ChargedVentures, Kyroh, AnjneyMidha, GabeRabello, mattmaximo1, cz_binance, cex_io, Snowkorr, ponchiqs"
"Hammazaki16","Galina1310538, HeatherHun7402, nancy4837668594, ya_adam68651, velazco51857, dier7777, AnjarMass96413, GratyC27504, mervesenkul03, MeongRichard1, K9Klash, fayzurkhan330, aabdullah3739, Shaxriyorx39502, renaldileo1, Chinnyexcel, G158400949, AerlyA63305, Ratihrhyi, Tislut188152, DaveRich001, uje838, tokenized946373","otoydidax, K9Klash, mars4_me","BuzzAIfun, dill_xyz_, dao_element, Moongate, Element_Market, ZircuitL2, KakarotZkEvm, taikoxyz, LineaBuild, idiotonbsc, bakery_swap, PumpBigPump, IQ50BeRich, HpXentity, XXRPEP, BitSunlightDao, Sending_Network, FoxWallet, multisat_io, stakeland"
"DeFiDeXNinja","yuimagu1971, Jio_engage, NeymarD59789777, asukamomoko1, GHminhas, leocinemu, soljesty, bouska, JerryAv03175301, bratedNFT, Styler_Walker, DianaSanchez_04, lourdesanchezok, ladycryptook, Crypto_Experttt, AshCryptoX1, Karijelinek, bullarmy5, poinfluenceio","soljesty, DianaSanchez_04, ShibTrain, BinanceGPOs, CryptoBullGems0, bouska, Styler_Walker, OpenCover, AshCryptoX1, KenzoNft7, raynft_, Karijelinek, TAffordaHouse, bullarmy5, Artmancrypto, lourdesanchezok, ladycryptook","soljesty, WEEX_Official, hamster_kombat, BITCryptoXchg, CredibleCrypto, CryptoKirbyYT, AlphaSat0shi, _hasiyerh, omnia_protocol, BloFin_CEO, Dogearmybullish, cryptosanthoshK, bouska, shibaarmstrong, ton_blockchain, thenotcoin, moeabbassi, talhaxnotion"
"DeFiDobby","Jrcardoso33, Ben_NFT3, darcydonavan, SavvytheRumGod, _____sarahxxz, Torsmesldi0J1, camohernandez, darkan6, Nicolas93962431, purplep8rolt, KermitthefrogJ, AhmadoliviaMeme, adamsseedorf71, jeekhannaija, ZacsMoneyFAQs, KOLsAgency, Damondyor, drgreen_07, Sloarko_xqk_, Cryptologic247, Earn52649119, Cindy_louis11","AleksHanSolo, besfren4evr, vortoxica, tamikalanette, AuntieDomo, juanninos, tonyrodriguez92, juannaranjo67, SalvadorVilches, lrwallmark, bullishkevin, giak040, juanrocc, 0xMase, cci_wisdom, cryptoswissnews, RedbeardGems, elrichardortiz, JousinPalafox, all_fernando25","MartinShkreli, nahlidify, Gojo0x, saracrypto_eth, MCAIFEESOL, DerrickEvans4WV, Kasumi152_ai, ChromeCTO, EHuanglu, SynthflowAI, michaelbzhu, valkalrie, truth_terminal, AndyAyrey, AndreyAzimov, StevenCravotta, realDonaldTrump, edmattyx, georgesttock"
"DeFiNarv","shaammrock_, arcanewizMerlin, BigRickyRow, SWAGGIONFT, AUTISMIOKIDS, DefalioCousins, Realkingfud, Winds0609pp, JonsolSignals, NBTSOL, rozerdyor, TraderAO50, CHAOS_CHAOS_SOL, SNYPEalpha, WhaleCartel, QueenLetic99381, robertdineroeth, btcmagi, FreeWiilyAlpha_, veocez, akrxv","AmeerWeb3, BrentWi02541805, PbnjNoCrust, BigRickyRow, WizcoinGuy, JonsolSignals, NBTSOL, CHAOS_CHAOS_SOL, WhaleCartel, Arthurweb3, ButoshiWushi, btcmagi, veocez, akrxv, DaveeTrades, JustEmaDC, SirCooksAlot11, KingKized, 0xPoopSy, msino","mark_kacy, mindbath, Mladek_sol, vvaifudotfun, Ascendia_AI, MoonshotListing, itsmeace00, solsniperxyz, mama_on_solana, melvinthemev, NFTBroskii, KREEEPER79, greasedtrigger, Sua53056, p1mpcrypto, Mikey__Mangia, degendaveb, winter2man, TYI_ER, Shaammrock, RonaynePga"
"DeFiGray","graydigitalxyz, GrantMatik, Sandra450071408, Helen4978844900, SatheePOE66Cc, ShithesmHqBdQd, joeshmogrowshow, XFinancialX, _damped_spring_, king_pesky, beestingernft, stocksandreaIez, SyIentTrades, hoflips, Stocksreales, BETARDIOSOLANA, ChandaHari, vmarguti, BirdJl1, MnMWoodshop, WesRea78, uzunsol","king_pesky, tartaria_rchvst, newnametoday, bitcoinsnack, Nokktrnl, Brandon_Gilesi, ErenYeagerClout, chris_bagnell, vmarguti, Wayne_Himar_NFT, uzunsol, l3gzz_","graydigitalxyz, phtevenstrong, TheCoffeeBlock, JamesPelton18, EasyEatsBodega, GrantMatik, redlight, _VaporFi, OptionsDepth, wizardofsoho, rubicon59, Banana3Stocks, dampedspring, MattNachtrab, hyperlendx, stocksandreales, DOGE, XFinancialX, Solcasinoio"
